bookID,title,authors,isbn13,language_code,  num_pages,publication_date,publisher,in_stock,copyID,uID
33439,Strawberry Shortcake Murder (Hannah Swensen  #2),Joanne Fluke,9781575667218,eng,320,2/2/2002,Kensington,3,2,b33439c2
34224,New Complete Guide to Sewing,Reader's Digest Association,9780762104208,eng,384,10/24/2002,Readers Digest.,2,0,b34224c0
34224,New Complete Guide to Sewing,Reader's Digest Association,9780762104208,eng,384,10/24/2002,Readers Digest.,2,1,b34224c1
13731,Bleach  Volume 17,Tite Kubo,9781421510415,eng,208,2/6/2007,VIZ Media LLC,2,0,b13731c0
13731,Bleach  Volume 17,Tite Kubo,9781421510415,eng,208,2/6/2007,VIZ Media LLC,2,1,b13731c1
29456,Night Train to Memphis (Vicky Bliss  #5),Elizabeth Peters,9780446602488,eng,368,12/1/1995,Grand Central Publishing,2,0,b29456c0
29456,Night Train to Memphis (Vicky Bliss  #5),Elizabeth Peters,9780446602488,eng,368,12/1/1995,Grand Central Publishing,2,1,b29456c1
929,Memoirs of a Geisha,Arthur Golden,9781400096893,eng,503,11/22/2005,Vintage Books USA,4,0,b929c0
929,Memoirs of a Geisha,Arthur Golden,9781400096893,eng,503,11/22/2005,Vintage Books USA,4,1,b929c1
929,Memoirs of a Geisha,Arthur Golden,9781400096893,eng,503,11/22/2005,Vintage Books USA,4,2,b929c2
929,Memoirs of a Geisha,Arthur Golden,9781400096893,eng,503,11/22/2005,Vintage Books USA,4,3,b929c3
30475,The Communist Manifesto and Other Revolutionary Writings: Marx  Marat  Paine  Mao  Gandhi  and Others,Bob Blaisdell/Karl Marx/Jean-Paul Marat/Tom Paine/Mao Zedong/Mahatma Gandhi,9780486424651,eng,284,1/15/2003,Dover Publications,1,0,b30475c0
17250,The Crucible,Arthur  Miller/Christopher Bigsby,9780142437339,eng,143,3/25/2003,Penguin Books,4,0,b17250c0
17250,The Crucible,Arthur  Miller/Christopher Bigsby,9780142437339,eng,143,3/25/2003,Penguin Books,4,1,b17250c1
17250,The Crucible,Arthur  Miller/Christopher Bigsby,9780142437339,eng,143,3/25/2003,Penguin Books,4,2,b17250c2
17250,The Crucible,Arthur  Miller/Christopher Bigsby,9780142437339,eng,143,3/25/2003,Penguin Books,4,3,b17250c3
22197,Zero Debt: The Ultimate Guide to Financial Freedom,Lynnette Khalfani,9781932450750,eng,204,8/1/2004,Advantage World Press,1,0,b22197c0
39020,1491: New Revelations of the Americas Before Columbus,Charles C. Mann,9781400032051,eng,541,10/10/2006,Vintage,4,0,b39020c0
39020,1491: New Revelations of the Americas Before Columbus,Charles C. Mann,9781400032051,eng,541,10/10/2006,Vintage,4,1,b39020c1
39020,1491: New Revelations of the Americas Before Columbus,Charles C. Mann,9781400032051,eng,541,10/10/2006,Vintage,4,2,b39020c2
39020,1491: New Revelations of the Americas Before Columbus,Charles C. Mann,9781400032051,eng,541,10/10/2006,Vintage,4,3,b39020c3
29737,My Life as a Man,Philip Roth,9780679748274,eng,334,1/13/1994,Vintage,2,0,b29737c0
29737,My Life as a Man,Philip Roth,9780679748274,eng,334,1/13/1994,Vintage,2,1,b29737c1
2113,The Journals of Ayn Rand,Ayn Rand/Leonard Peikoff/David Harriman,9780452278875,eng,752,8/1/1999,NAL,1,0,b2113c0
11253,A Severed Head,Iris Murdoch,9780140020038,eng,204,11/18/1976,Penguin Books,3,0,b11253c0
11253,A Severed Head,Iris Murdoch,9780140020038,eng,204,11/18/1976,Penguin Books,3,1,b11253c1
11253,A Severed Head,Iris Murdoch,9780140020038,eng,204,11/18/1976,Penguin Books,3,2,b11253c2
5404,Here I Stand: A Life of Martin Luther,Roland H. Bainton,9780452011465,eng,336,4/1/1995,Plume Books,2,0,b5404c0
5404,Here I Stand: A Life of Martin Luther,Roland H. Bainton,9780452011465,eng,336,4/1/1995,Plume Books,2,1,b5404c1
33363,Mama Day,Gloria Naylor,9780679721819,eng,312,4/23/1989,Vintage,3,0,b33363c0
33363,Mama Day,Gloria Naylor,9780679721819,eng,312,4/23/1989,Vintage,3,1,b33363c1
33363,Mama Day,Gloria Naylor,9780679721819,eng,312,4/23/1989,Vintage,3,2,b33363c2
18503,The Faerie Queene,Edmund Spenser,9781840221084,en-US,896,6/1/2001,Wordsworth Editions,1,0,b18503c0
30391,Fanta C (Mason Sisters  #1),Sandra Brown,9780553562743,eng,256,1/21/1997,Fanfare,2,0,b30391c0
30391,Fanta C (Mason Sisters  #1),Sandra Brown,9780553562743,eng,256,1/21/1997,Fanfare,2,1,b30391c1
17781,Heart of the Sea (Gallaghers of Ardmore  #3),Nora Roberts,9780515128550,eng,369,12/5/2000,Berkley Books,3,0,b17781c0
17781,Heart of the Sea (Gallaghers of Ardmore  #3),Nora Roberts,9780515128550,eng,369,12/5/2000,Berkley Books,3,1,b17781c1
17781,Heart of the Sea (Gallaghers of Ardmore  #3),Nora Roberts,9780515128550,eng,369,12/5/2000,Berkley Books,3,2,b17781c2
35254,The Memoirs of Elizabeth Frankenstein,Theodore Roszak,9780553576375,eng,440,10/1/1996,Bantam,1,0,b35254c0
2123,The 36-Hour Day: A Family Guide to Caring for Persons with Alzheimer Disease  Related Dementing Illnesses  and Memory Loss in Later Life,Nancy L. Mace/Peter V. Rabins,9780446618762,eng,624,11/1/2006,Grand Central Life & Style,1,0,b2123c0
33152,The Day of the Tempest (Dragonlance: Dragons of a New Age  #2),Jean Rabe,9780786928576,eng,352,8/1/2002,Wizards of the Coast,1,0,b33152c0
39585,The Final Frontiersman: Heimo Korth and His Family  Alone in Alaska's Arctic Wilderness,James   Campbell,9780743453141,en-US,320,9/13/2005,Atria Books,2,0,b39585c0
39585,The Final Frontiersman: Heimo Korth and His Family  Alone in Alaska's Arctic Wilderness,James   Campbell,9780743453141,en-US,320,9/13/2005,Atria Books,2,1,b39585c1
39510,The Burglar Who Traded Ted Williams (Bernie Rhodenbarr  #6),Lawrence Block,9780060731441,eng,384,10/25/2005,HarperTorch,2,0,b39510c0
39510,The Burglar Who Traded Ted Williams (Bernie Rhodenbarr  #6),Lawrence Block,9780060731441,eng,384,10/25/2005,HarperTorch,2,1,b39510c1
15867,Mugglenet.Com's What Will Happen in Harry Potter 7: Who Lives  Who Dies  Who Falls in Love and How Will the Adventure Finally End?,Ben Schoen/Andy Gordon/Gretchen Stull/Emerson Spartz/Jamie Lawrence,9781569755839,en-GB,216,10/19/2006,Ulysses Press,2,0,b15867c0
15867,Mugglenet.Com's What Will Happen in Harry Potter 7: Who Lives  Who Dies  Who Falls in Love and How Will the Adventure Finally End?,Ben Schoen/Andy Gordon/Gretchen Stull/Emerson Spartz/Jamie Lawrence,9781569755839,en-GB,216,10/19/2006,Ulysses Press,2,1,b15867c1
30264,Dead Witch Walking (The Hollows  #1),Kim Harrison,9780060572969,en-US,416,7/1/2004,HarperTorch,4,0,b30264c0
30264,Dead Witch Walking (The Hollows  #1),Kim Harrison,9780060572969,en-US,416,7/1/2004,HarperTorch,4,1,b30264c1
30264,Dead Witch Walking (The Hollows  #1),Kim Harrison,9780060572969,en-US,416,7/1/2004,HarperTorch,4,2,b30264c2
30264,Dead Witch Walking (The Hollows  #1),Kim Harrison,9780060572969,en-US,416,7/1/2004,HarperTorch,4,3,b30264c3
32417,Black Sunday,Thomas  Harris,9780451217417,eng,311,11/1/2005,NAL,2,0,b32417c0
32417,Black Sunday,Thomas  Harris,9780451217417,eng,311,11/1/2005,NAL,2,1,b32417c1
13994,Winds of Fury (Valdemar: Mage Winds #3),Mercedes Lackey,9780886776121,eng,423,8/1/1994,DAW,2,0,b13994c0
13994,Winds of Fury (Valdemar: Mage Winds #3),Mercedes Lackey,9780886776121,eng,423,8/1/1994,DAW,2,1,b13994c1
30226,A Stroke of Midnight (Merry Gentry  #4),Laurell K. Hamilton,9780345443601,en-US,385,11/28/2006,Ballantine Books,3,0,b30226c0
30226,A Stroke of Midnight (Merry Gentry  #4),Laurell K. Hamilton,9780345443601,en-US,385,11/28/2006,Ballantine Books,3,1,b30226c1
30226,A Stroke of Midnight (Merry Gentry  #4),Laurell K. Hamilton,9780345443601,en-US,385,11/28/2006,Ballantine Books,3,2,b30226c2
42430,Dune (Dune #1),Frank Herbert/Domingo Santos,9788497596824,spa,702,10/30/2003,Debolsillo,2,0,b42430c0
42430,Dune (Dune #1),Frank Herbert/Domingo Santos,9788497596824,spa,702,10/30/2003,Debolsillo,2,1,b42430c1
32499,The Pelican Brief,John Grisham,9780385339704,eng,400,4/25/2006,Delta,3,0,b32499c0
32499,The Pelican Brief,John Grisham,9780385339704,eng,400,4/25/2006,Delta,3,1,b32499c1
32499,The Pelican Brief,John Grisham,9780385339704,eng,400,4/25/2006,Delta,3,2,b32499c2
40468,The Crossing,Cormac McCarthy,9780517168950,eng,425,4/28/1996,Random House Value Publishing,1,0,b40468c0
22460,Red Herrings and White Elephants: The Origins of the Phrases We Use Every Day,Albert Jack/Ann Page,9780060843373,en-US,272,11/1/2005,Harper,1,0,b22460c0
9915,Less Than Zero,Bret Easton Ellis,9780679781493,eng,208,6/9/2010,Vintage Books,3,0,b9915c0
9915,Less Than Zero,Bret Easton Ellis,9780679781493,eng,208,6/9/2010,Vintage Books,3,1,b9915c1
9915,Less Than Zero,Bret Easton Ellis,9780679781493,eng,208,6/9/2010,Vintage Books,3,2,b9915c2
25248,Elements of the Philosophy of Right,Georg Wilhelm Friedrich Hegel/Allen W. Wood/Raymond Geuss,9780521348881,eng,569,10/25/1991,Cambridge University Press,2,0,b25248c0
25248,Elements of the Philosophy of Right,Georg Wilhelm Friedrich Hegel/Allen W. Wood/Raymond Geuss,9780521348881,eng,569,10/25/1991,Cambridge University Press,2,1,b25248c1
12930,Messenger (The Giver  #3),Lois Lowry,9780385732536,eng,169,8/22/2006,Ember,4,0,b12930c0
12930,Messenger (The Giver  #3),Lois Lowry,9780385732536,eng,169,8/22/2006,Ember,4,1,b12930c1
12930,Messenger (The Giver  #3),Lois Lowry,9780385732536,eng,169,8/22/2006,Ember,4,2,b12930c2
12930,Messenger (The Giver  #3),Lois Lowry,9780385732536,eng,169,8/22/2006,Ember,4,3,b12930c3
7987,The Legend of Luke (Redwall  #12),Brian Jacques,9780142501092,eng,374,6/2/2005,Firebird,2,0,b7987c0
7987,The Legend of Luke (Redwall  #12),Brian Jacques,9780142501092,eng,374,6/2/2005,Firebird,2,1,b7987c1
8951,The Lake of Souls (Cirque du Freak #10),Darren Shan,9780316016650,eng,272,9/6/2006,Little  Brown Books for Young Readers,3,0,b8951c0
8951,The Lake of Souls (Cirque du Freak #10),Darren Shan,9780316016650,eng,272,9/6/2006,Little  Brown Books for Young Readers,3,1,b8951c1
8951,The Lake of Souls (Cirque du Freak #10),Darren Shan,9780316016650,eng,272,9/6/2006,Little  Brown Books for Young Readers,3,2,b8951c2
32511,Will in the World: How Shakespeare Became Shakespeare,Stephen Greenblatt,9780393050578,en-US,430,9/30/2004,W.W. Norton & Company (NY/London),2,0,b32511c0
32511,Will in the World: How Shakespeare Became Shakespeare,Stephen Greenblatt,9780393050578,en-US,430,9/30/2004,W.W. Norton & Company (NY/London),2,1,b32511c1
17265,Thirty Years that Shook Physics: The Story of Quantum Theory,George Gamow,9780486248950,eng,224,7/1/1985,Dover Publications,1,0,b17265c0
42900,Lover Awakened (Black Dagger Brotherhood  #3),J.R. Ward,9780451219367,eng,448,9/5/2006,Signet,4,0,b42900c0
42900,Lover Awakened (Black Dagger Brotherhood  #3),J.R. Ward,9780451219367,eng,448,9/5/2006,Signet,4,1,b42900c1
42900,Lover Awakened (Black Dagger Brotherhood  #3),J.R. Ward,9780451219367,eng,448,9/5/2006,Signet,4,2,b42900c2
42900,Lover Awakened (Black Dagger Brotherhood  #3),J.R. Ward,9780451219367,eng,448,9/5/2006,Signet,4,3,b42900c3
6259,Birdsong,Sebastian Faulks,9780679776819,eng,483,6/2/1997,Vintage International,3,0,b6259c0
6259,Birdsong,Sebastian Faulks,9780679776819,eng,483,6/2/1997,Vintage International,3,1,b6259c1
6259,Birdsong,Sebastian Faulks,9780679776819,eng,483,6/2/1997,Vintage International,3,2,b6259c2
45179,The Railway Children,E. Nesbit,9780140621624,en-GB,212,4/1/1995,Penguin Books  Limited (UK),1,0,b45179c0
296,Treasure Island,Robert Louis Stevenson/Scott McKowen,9781402714573,en-US,213,10/1/2004,Sterling Children's Books,2,0,b296c0
296,Treasure Island,Robert Louis Stevenson/Scott McKowen,9781402714573,en-US,213,10/1/2004,Sterling Children's Books,2,1,b296c1
16298,A Murder Is Announced (Miss Marple  #5),Agatha Christie,9781579126292,eng,288,9/30/2006,Black Dog & Leventhal Publishers,3,0,b16298c0
16298,A Murder Is Announced (Miss Marple  #5),Agatha Christie,9781579126292,eng,288,9/30/2006,Black Dog & Leventhal Publishers,3,1,b16298c1
16298,A Murder Is Announced (Miss Marple  #5),Agatha Christie,9781579126292,eng,288,9/30/2006,Black Dog & Leventhal Publishers,3,2,b16298c2
2144,Blink-182: Tales from Beneath Your Mom,Mark Hoppus/Anne Hoppus/Alex Gaskarth,9780743422079,eng,112,10/2/2001,MTV Books,1,0,b2144c0
16728,The Organized Student: Teaching Children the Skills for Success in School and Beyond,Donna Goldberg/Jennifer Zwiebel,9780743270205,en-US,246,7/5/2005,Touchstone,1,0,b16728c0
10034,The Age of Reason,Jean-Paul Sartre,9780679738954,eng,408,7/7/1992,Vintage International,2,0,b10034c0
10034,The Age of Reason,Jean-Paul Sartre,9780679738954,eng,408,7/7/1992,Vintage International,2,1,b10034c1
3105,Howards End,E.M. Forster,9780141183350,eng,352,9/28/2000,Penguin Books,1,0,b3105c0
30249,Sensual Phrase  Vol. 15,Mayu Shinjō,9781421505602,en-US,175,8/1/2006,Viz Media,1,0,b30249c0
32487,Shakespeare After All,Marjorie Garber,9780385722148,eng,1008,9/20/2005,Anchor Books,2,0,b32487c0
32487,Shakespeare After All,Marjorie Garber,9780385722148,eng,1008,9/20/2005,Anchor Books,2,1,b32487c1
39582,The Anglo-Saxons,James Campbell/Eric John/Patrick Wormald,9780140143959,eng,272,3/28/1991,Penguin,1,0,b39582c0
32849,Adrift in the Pacific: Two Years Holiday (Extraordinary Voyages  #32),Jules Verne,9781410102157,eng,300,4/24/2003,Fredonia Books (NL),2,0,b32849c0
32849,Adrift in the Pacific: Two Years Holiday (Extraordinary Voyages  #32),Jules Verne,9781410102157,eng,300,4/24/2003,Fredonia Books (NL),2,1,b32849c1
44045,A Universal History of Iniquity,Jorge Luis Borges/Andrew Hurley,9780142437896,eng,128,7/27/2004,Penguin Classics,2,0,b44045c0
44045,A Universal History of Iniquity,Jorge Luis Borges/Andrew Hurley,9780142437896,eng,128,7/27/2004,Penguin Classics,2,1,b44045c1
12842,Journey to Ixtlan,Carlos Castañeda,9780671732462,eng,272,2/1/1991,Washington Square Press,2,0,b12842c0
12842,Journey to Ixtlan,Carlos Castañeda,9780671732462,eng,272,2/1/1991,Washington Square Press,2,1,b12842c1
15580,In the Shadow of the Warlock Lord (The Sword of Shannara  #1),Terry Brooks,9780345461469,eng,240,8/5/2009,Del Rey,1,0,b15580c0
34783,Boomers  Xers  and Other Strangers: Understanding the Generational Differences that Divide Us,Rick Hicks/Kathy Hicks,9781561796779,eng,384,10/1/1999,Focus on the Family Publishing,1,0,b34783c0
14367,Island of the Blue Dolphins,Scott O'Dell/Tantoo Cardinal,9780307243164,en-US,4,5/10/2005,Listening Library (Audio),2,0,b14367c0
14367,Island of the Blue Dolphins,Scott O'Dell/Tantoo Cardinal,9780307243164,en-US,4,5/10/2005,Listening Library (Audio),2,1,b14367c1
44353,Weetzie Bat (Weetzie Bat  #1),Francesca Lia Block,9780060736255,eng,128,7/6/2004,HarperTeen,3,0,b44353c0
44353,Weetzie Bat (Weetzie Bat  #1),Francesca Lia Block,9780060736255,eng,128,7/6/2004,HarperTeen,3,1,b44353c1
44353,Weetzie Bat (Weetzie Bat  #1),Francesca Lia Block,9780060736255,eng,128,7/6/2004,HarperTeen,3,2,b44353c2
44188,Monster: The Autobiography of an L.A. Gang Member,Sanyika Shakur,9780802141446,en-GB,400,6/29/2004,Grove Press,3,0,b44188c0
44188,Monster: The Autobiography of an L.A. Gang Member,Sanyika Shakur,9780802141446,en-GB,400,6/29/2004,Grove Press,3,1,b44188c1
44188,Monster: The Autobiography of an L.A. Gang Member,Sanyika Shakur,9780802141446,en-GB,400,6/29/2004,Grove Press,3,2,b44188c2
27,Neither Here nor There: Travels in Europe,Bill Bryson,9780380713806,eng,254,3/28/1993,William Morrow Paperbacks,3,0,b27c0
27,Neither Here nor There: Travels in Europe,Bill Bryson,9780380713806,eng,254,3/28/1993,William Morrow Paperbacks,3,1,b27c1
27,Neither Here nor There: Travels in Europe,Bill Bryson,9780380713806,eng,254,3/28/1993,William Morrow Paperbacks,3,2,b27c2
24606,Intimate Journals,Charles Baudelaire/Christopher Isherwood/W.H. Auden,9780486447780,eng,128,6/16/2006,Dover Publications,1,0,b24606c0
8204,The Laura Ingalls Wilder Country Cookbook,Laura Ingalls Wilder/William   Anderson,9780064461962,eng,160,10/1/1997,HarperCollins Publishers,1,0,b8204c0
13943,The Secret Lives of Men and Women: A PostSecret Book,Frank Warren,9780061198755,en-GB,144,1/9/2007,William Morrow,2,0,b13943c0
13943,The Secret Lives of Men and Women: A PostSecret Book,Frank Warren,9780061198755,en-GB,144,1/9/2007,William Morrow,2,1,b13943c1
25299,Investing in Real Estate,Andrew James McLean/Gary W. Eldred,9780471741206,eng,314,11/1/2005,John Wiley & Sons,1,0,b25299c0
4035,The Burden of Proof (Kindle County Legal Thriller #2),Scott Turow,9780446677127,eng,608,12/1/2000,Grand Central Publishing,2,0,b4035c0
4035,The Burden of Proof (Kindle County Legal Thriller #2),Scott Turow,9780446677127,eng,608,12/1/2000,Grand Central Publishing,2,1,b4035c1
22036,The Godfather,Mario Puzo/Peter Bart/Robert Thompson,9780451217400,eng,448,10/4/2005,New American Library,1,0,b22036c0
41464,Moon in a Dewdrop: Writings of Zen Master Dogen,Dōgen/Kazuaki Tanahashi/Robert Aitken/Reb Anderson/Edward G. Brown/Norman Fischer/Arnold Kotler/Daniel Leighton/Lew Richmond/Katherine Thanas/Brian Unger/Mel Weitsman/Dan Welch/Philip Whalen/David    Schneider,9780865471863,eng,356,10/31/1995,North Point Press,1,0,b41464c0
17804,Vintage Murakami,Haruki Murakami,9781400033966,eng,182,1/6/2004,Vintage Books USA,2,0,b17804c0
17804,Vintage Murakami,Haruki Murakami,9781400033966,eng,182,1/6/2004,Vintage Books USA,2,1,b17804c1
31482,Sunny The Yellow Fairy (Rainbow Magic  #3),Daisy Meadows/Georgie Ripper,9780439744669,en-US,67,7/1/2005,Little Apple,2,0,b31482c0
31482,Sunny The Yellow Fairy (Rainbow Magic  #3),Daisy Meadows/Georgie Ripper,9780439744669,en-US,67,7/1/2005,Little Apple,2,1,b31482c1
6899,Tuesdays with Morrie,Mitch Albom,9780307275639,en-US,192,6/29/2007,Anchor Books,3,0,b6899c0
6899,Tuesdays with Morrie,Mitch Albom,9780307275639,en-US,192,6/29/2007,Anchor Books,3,1,b6899c1
6899,Tuesdays with Morrie,Mitch Albom,9780307275639,en-US,192,6/29/2007,Anchor Books,3,2,b6899c2
14118,Disney's Beauty and the Beast (A Little Golden Book),Teddy Slater/Ron Dias/Ric González,9780736421973,eng,24,5/11/2004,Golden/Disney,2,0,b14118c0
14118,Disney's Beauty and the Beast (A Little Golden Book),Teddy Slater/Ron Dias/Ric González,9780736421973,eng,24,5/11/2004,Golden/Disney,2,1,b14118c1
34856,Lonesome Dove,Larry McMurtry,9780684871226,eng,864,11/10/2000,Simon & Schuster,2,0,b34856c0
34856,Lonesome Dove,Larry McMurtry,9780684871226,eng,864,11/10/2000,Simon & Schuster,2,1,b34856c1
29845,The Historical Atlas of New York City: A Visual Celebration of Nearly 400 Years of New York City's History,Eric Homberger/Alice Hudson,9780805078428,eng,192,7/1/2005,Holt Paperbacks,1,0,b29845c0
40220,Godslayer (The Sundering  #2),Jacqueline Carey,9780765350985,en-US,404,6/27/2006,Tor Books,2,0,b40220c0
40220,Godslayer (The Sundering  #2),Jacqueline Carey,9780765350985,en-US,404,6/27/2006,Tor Books,2,1,b40220c1
10461,Desolation Angels,Jack Kerouac/Joyce Johnson,9781573225052,eng,432,9/1/1995,Riverhead Books,2,0,b10461c0
10461,Desolation Angels,Jack Kerouac/Joyce Johnson,9781573225052,eng,432,9/1/1995,Riverhead Books,2,1,b10461c1
454,Travels in the Scriptorium,Paul Auster,9780805081459,eng,145,1/23/2007,Henry Holt & Company,3,0,b454c0
454,Travels in the Scriptorium,Paul Auster,9780805081459,eng,145,1/23/2007,Henry Holt & Company,3,1,b454c1
454,Travels in the Scriptorium,Paul Auster,9780805081459,eng,145,1/23/2007,Henry Holt & Company,3,2,b454c2
33539,World War II: A Short History,Michael J. Lyons,9780130977694,en-US,343,6/19/2003,Routledge,1,0,b33539c0
14959,Strange Fits of Passion,Anita Shreve,9780156031394,eng,352,10/4/2005,Mariner Books,3,0,b14959c0
14959,Strange Fits of Passion,Anita Shreve,9780156031394,eng,352,10/4/2005,Mariner Books,3,1,b14959c1
14959,Strange Fits of Passion,Anita Shreve,9780156031394,eng,352,10/4/2005,Mariner Books,3,2,b14959c2
13981,Fortune's Fool (Five Hundred Kingdoms  #3),Mercedes Lackey,9780373802661,en-US,362,2/27/2007,Luna Books,2,0,b13981c0
13981,Fortune's Fool (Five Hundred Kingdoms  #3),Mercedes Lackey,9780373802661,en-US,362,2/27/2007,Luna Books,2,1,b13981c1
26587,The One-Eyed Giant (Tales from the Odyssey  #1),Mary Pope Osborne/Homer/Troy Howell,9780786809288,en-US,112,9/1/2003,Little  Brown Books for Young Readers,2,0,b26587c0
26587,The One-Eyed Giant (Tales from the Odyssey  #1),Mary Pope Osborne/Homer/Troy Howell,9780786809288,en-US,112,9/1/2003,Little  Brown Books for Young Readers,2,1,b26587c1
10654,Coach: Lessons on the Game of Life,Michael   Lewis,9780393060911,en-US,96,4/17/2005,W. W. Norton  Company,2,0,b10654c0
10654,Coach: Lessons on the Game of Life,Michael   Lewis,9780393060911,en-US,96,4/17/2005,W. W. Norton  Company,2,1,b10654c1
13879,Shards of a Broken Crown (The Serpentwar Saga  #4),Raymond E. Feist,9780380973996,en-US,417,4/1/1998,AvonEos,1,0,b13879c0
4099,The Pragmatic Programmer: From Journeyman to Master,Andy Hunt/Dave Thomas,9780201616224,eng,321,10/30/1999,Addison-Wesley Professional,3,0,b4099c0
4099,The Pragmatic Programmer: From Journeyman to Master,Andy Hunt/Dave Thomas,9780201616224,eng,321,10/30/1999,Addison-Wesley Professional,3,1,b4099c1
4099,The Pragmatic Programmer: From Journeyman to Master,Andy Hunt/Dave Thomas,9780201616224,eng,321,10/30/1999,Addison-Wesley Professional,3,2,b4099c2
29497,Demon Diary  Volume 01,Kara/Lee Chi-Hyong,9781591821540,eng,192,5/6/2003,TokyoPop,2,0,b29497c0
29497,Demon Diary  Volume 01,Kara/Lee Chi-Hyong,9781591821540,eng,192,5/6/2003,TokyoPop,2,1,b29497c1
20646,Terry Jones' Fairy Tales,Terry Jones/Michael Foreman,9780140322620,eng,160,6/1/1993,Puffin,1,0,b20646c0
11608,El umbral de la noche,Stephen King/Gregorio Vlastelica/Eduardo Goligorsky,9780609810880,spa,424,9/4/2001,Plaza y Janés,2,0,b11608c0
11608,El umbral de la noche,Stephen King/Gregorio Vlastelica/Eduardo Goligorsky,9780609810880,spa,424,9/4/2001,Plaza y Janés,2,1,b11608c1
29044,The Secret History,Donna Tartt,9781400031702,eng,559,4/13/2004,Vintage,4,0,b29044c0
29044,The Secret History,Donna Tartt,9781400031702,eng,559,4/13/2004,Vintage,4,1,b29044c1
29044,The Secret History,Donna Tartt,9781400031702,eng,559,4/13/2004,Vintage,4,2,b29044c2
29044,The Secret History,Donna Tartt,9781400031702,eng,559,4/13/2004,Vintage,4,3,b29044c3
44184,Monster,Walter Dean Myers,9780064407311,eng,281,3/5/2019,Amistad,4,0,b44184c0
44184,Monster,Walter Dean Myers,9780064407311,eng,281,3/5/2019,Amistad,4,1,b44184c1
44184,Monster,Walter Dean Myers,9780064407311,eng,281,3/5/2019,Amistad,4,2,b44184c2
44184,Monster,Walter Dean Myers,9780064407311,eng,281,3/5/2019,Amistad,4,3,b44184c3
26426,Fullmetal Alchemist  Vol. 12 (Fullmetal Alchemist  #12),Hiromu Arakawa/Akira Watanabe,9781421508399,eng,192,3/20/2007,VIZ Media LLC,2,0,b26426c0
26426,Fullmetal Alchemist  Vol. 12 (Fullmetal Alchemist  #12),Hiromu Arakawa/Akira Watanabe,9781421508399,eng,192,3/20/2007,VIZ Media LLC,2,1,b26426c1
40199,How to Breathe Underwater,Julie Orringer,9780141015088,eng,222,4/7/2005,Penguin,2,0,b40199c0
40199,How to Breathe Underwater,Julie Orringer,9780141015088,eng,222,4/7/2005,Penguin,2,1,b40199c1
40100,Riding the Bus with My Sister: A True Life Journey,Rachel Simon,9780452284555,eng,304,8/26/2003,Plume,3,0,b40100c0
40100,Riding the Bus with My Sister: A True Life Journey,Rachel Simon,9780452284555,eng,304,8/26/2003,Plume,3,1,b40100c1
40100,Riding the Bus with My Sister: A True Life Journey,Rachel Simon,9780452284555,eng,304,8/26/2003,Plume,3,2,b40100c2
3836,Don Quixote,Miguel de Cervantes Saavedra/John Rutherford/Roberto González Echevarría,9780142437230,eng,1023,2/25/2003,Penguin Books,4,0,b3836c0
3836,Don Quixote,Miguel de Cervantes Saavedra/John Rutherford/Roberto González Echevarría,9780142437230,eng,1023,2/25/2003,Penguin Books,4,1,b3836c1
3836,Don Quixote,Miguel de Cervantes Saavedra/John Rutherford/Roberto González Echevarría,9780142437230,eng,1023,2/25/2003,Penguin Books,4,2,b3836c2
3836,Don Quixote,Miguel de Cervantes Saavedra/John Rutherford/Roberto González Echevarría,9780142437230,eng,1023,2/25/2003,Penguin Books,4,3,b3836c3
37693,New Moon (Moon #6),Rebecca York,9780425216026,eng,323,3/6/2007,Berkley Sensation,1,0,b37693c0
32810,The Divine Comedy II: Purgatory,Dante Alighieri/Dorothy L. Sayers/C.W. Scott-Giles,9780140440461,en-US,388,8/30/1981,Penguin Classics,2,0,b32810c0
32810,The Divine Comedy II: Purgatory,Dante Alighieri/Dorothy L. Sayers/C.W. Scott-Giles,9780140440461,en-US,388,8/30/1981,Penguin Classics,2,1,b32810c1
2851,The Invisible Child,Katherine Paterson,9780525464822,eng,266,12/31/2001,Dutton Juvenile,1,0,b2851c0
28228,Double Fold: Libraries and the Assault on Paper,Nicholson Baker,9780375726217,eng,370,4/9/2002,Vintage,2,0,b28228c0
28228,Double Fold: Libraries and the Assault on Paper,Nicholson Baker,9780375726217,eng,370,4/9/2002,Vintage,2,1,b28228c1
37060,Old Filth (Old Filth  #1),Jane Gardam,9781933372136,eng,290,6/1/2006,Europa Editions,3,0,b37060c0
37060,Old Filth (Old Filth  #1),Jane Gardam,9781933372136,eng,290,6/1/2006,Europa Editions,3,1,b37060c1
37060,Old Filth (Old Filth  #1),Jane Gardam,9781933372136,eng,290,6/1/2006,Europa Editions,3,2,b37060c2
43682,The Death Collectors (Carson Ryder  #2),Jack Kerley,9780451218292,eng,400,5/2/2006,Signet,2,0,b43682c0
43682,The Death Collectors (Carson Ryder  #2),Jack Kerley,9780451218292,eng,400,5/2/2006,Signet,2,1,b43682c1
34596,Treasure of Khan (Dirk Pitt  #19),Clive Cussler/Dirk Cussler,9780399153693,eng,552,11/28/2006,G.P. Putnam's Sons,3,0,b34596c0
34596,Treasure of Khan (Dirk Pitt  #19),Clive Cussler/Dirk Cussler,9780399153693,eng,552,11/28/2006,G.P. Putnam's Sons,3,1,b34596c1
